sense1,sense2,dist
арфа,чайка,10
арфа,ласточка,10
арфа,щука,10
арфа,карась,10
арфа,акула,10
арфа,паук,10
арфа,муравей,10
арфа,муха,10
арфа,комар,10
арфа,ель,10
арфа,тополь,10
арфа,липа,10
арфа,яблоня,10
арфа,вишня,10
арфа,полынь,10
арфа,роза,10
арфа,подснежник,10
арфа,инструмент,3
арфа,аппарат,5
арфа,контейнер,5
арфа,еда,5
арфа,камень,7
арфа,планета,7
арфа,звезда,7
арфа,инструмент_работа,4
арфа,инструмент_музыка,2
арфа,инструмент_инфо,4
арфа,бутылка,6
арфа,мешок,6
арфа,ящик,6
арфа,сундук,6
арфа,еда_твёрдая,6
арфа,еда_жидкая,6
арфа,молоток,5
арфа,отвёртка,5
арфа,пила,5
арфа,топор,5
арфа,напильник,5
арфа,лопата,5
арфа,метла,5
арфа,игла,5
арфа,нитка,5
арфа,инструмент_струны,1
арфа,инструмент_воздух,3
арфа,пианино,2
арфа,рояль,2
арфа,гитара,2
арфа,скрипка,2
арфа,арфа,0
арфа,труба,4
арфа,флейта,4
арфа,волынка,4
арфа,баян,4
арфа,книга,5
арфа,газета,5
арфа,компьютер,5
арфа,монитор,5
арфа,клавиатура,5
арфа,мышка,5
арфа,автомобиль,6
арфа,самолёт,6
арфа,велосипед,6
арфа,корабль,6
арфа,ракета,6
арфа,яблоко,7
арфа,груша,7
арфа,мясо,7
арфа,хлеб,7
арфа,соль,7
арфа,сок,7
арфа,чай,7
арфа,кофе,7
арфа,река,9
арфа,море,9
арфа,поле,9
арфа,гора,9
арфа,страна,9
арфа,город,9
арфа,улица,9
арфа,дом,9
арфа,вода,8
арфа,воздух,8
арфа,золото,8
арфа,железо,8
арфа,часть_живая,8
арфа,часть_неживая,8
арфа,часть_животного,9
арфа,часть_растения,9
арфа,нос,10
арфа,ухо,10
арфа,рука,10
арфа,нога,10
арфа,лист,10
арфа,стебель,10
арфа,тычинка,10
арфа,корень,10
арфа,стена,9
арфа,окно,9
арфа,пол,9
арфа,дверь,9
арфа,лестница,9
труба,объект,6
труба,вещь,5
труба,существо,7
труба,место,7
труба,вещество,7
труба,часть,7
труба,вещь_рукотворная,4
труба,вещь_природная,6
труба,животное,8
